KeepAliveTag_SourceTimestamp,KeepAliveTag_Value,Robot1_Value_Compliant4,Robot1_Value_NonCompliant4,Robot1_Value_Joint5RevTotal,Robot1_Value_NonCompliant3,Robot1_Value_Joint3MaintHrs,Robot1_Value_NonCompliant1,Robot1_Value_Joint4Posn,Robot1_Value_Joint4RevTotal,Robot1_Value_Joint4MaintHrs,Robot1_Value_Joint5Posn,Robot1_Value_RobotState,Robot1_Value_LED_R,Robot1_Value_Joint1Posn,Robot1_Value_Joint3RevTotal,Robot1_Value_Gripper,Robot1_Value_Joint1MaintHrs,Robot1_Value_Joint2MaintHrs,Robot1_Value_Joint3Posn,Robot1_Value_Joint6MaintHrs,Robot1_Value_DistanceTravelled,Robot1_Value_LED_G,Robot1_Value_Compliant2,Robot1_Value_LED_B,Robot1_Value_Speed,Robot1_Value_Joint1RevTotal,Robot1_Value_Joint2Posn,Robot1_Value_Joint2RevTotal,Robot1_Value_Compliant1,Robot1_Value_Compliant3,Robot1_Value_NonCompliant2,Robot1_Value_Joint6Posn,Robot1_Value_BitRegister,Robot1_Value_Joint5MainHrs,Robot1_Value_Watchdog,Robot1_Value_Joint6RevTotal,Robot1_SourceTimestamp,source-aio-instance,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,PPM_line_1,PPM_line_2,PPM_line_3,PPM_line_4
18:28.4,"363,549",FALSE,FALSE,12.355226,FALSE,0,TRUE,149.62334,,0,-48.897175,1,85,-196.40732,10.483508,FALSE,0,0,120.76144,0,"56,050,537",85,FALSE,85,0,,-91.659325,12.355226,FALSE,FALSE,TRUE,-191.84343,"29,664",0,"363,549",,18:29.2,,,,,5,5,5,5
18:29.3,"363,550",FALSE,FALSE,12.360147,FALSE,0,TRUE,136.00623,,0,-49.190876,1,85,-193.46066,10.485385,FALSE,0,0,120.08565,0,"56,050,560",85,FALSE,85,0,,-89.88797,12.360147,FALSE,TRUE,TRUE,-185.75984,"29,664",0,"363,550",,18:30.2,,,,,5,5,5,5
18:30.3,"363,551",FALSE,FALSE,12.36979,FALSE,0,TRUE,108.93198,,0,-49.771484,1,85,-187.65239,10.48906,FALSE,0,0,118.762634,0,"56,050,599",85,FALSE,85,0,,-86.417046,12.36979,FALSE,FALSE,TRUE,-173.68327,"29,664",0,"363,551",,18:31.2,,,,,5,5,5,5
18:31.3,"363,552",FALSE,FALSE,12.379794,FALSE,0,TRUE,80.7604,,0,-50.375343,1,85,-181.61356,10.492865,FALSE,0,0,117.39367,0,"56,050,625",85,FALSE,85,0,,-82.81571,12.379794,FALSE,FALSE,TRUE,-161.11967,"29,664",0,"363,552",,18:32.2,,,,,5,5,5,5
18:32.3,"363,553",FALSE,FALSE,12.389844,FALSE,0,TRUE,52.588203,,0,-50.978317,1,85,-175.57458,10.496671,FALSE,0,0,116.02377,0,"56,050,635",85,FALSE,85,0,,-79.197845,12.389844,FALSE,FALSE,TRUE,-148.5552,"29,664",0,"363,553",,18:33.2,,,,,5,5,5,5
18:33.3,"363,554",FALSE,FALSE,12.399852,FALSE,0,TRUE,21.59897,,0,-51.64437,1,85,-168.93292,10.500462,FALSE,0,0,114.519966,0,"56,050,654",85,FALSE,85,0,,-75.235756,12.399852,FALSE,FALSE,TRUE,-134.73518,"29,664",0,"363,554",,18:34.2,,,,,5,5,5,5
18:34.3,"363,555",FALSE,FALSE,12.409882,FALSE,0,TRUE,-3.7567687,,0,-52.188538,1,85,-163.49535,10.504271,FALSE,0,0,113.28795,0,"56,050,681",85,FALSE,85,0,,-71.98422,12.409882,FALSE,FALSE,TRUE,-123.42834,"29,664",0,"363,555",,18:35.2,,,,,5,5,5,5
18:35.3,"363,556",TRUE,FALSE,12.419906,FALSE,0,TRUE,-31.927954,,0,-52.792187,1,85,-157.45573,10.508096,FALSE,0,0,111.91074,0,"56,050,721",85,FALSE,85,0,,-68.37575,12.419906,FALSE,FALSE,TRUE,-110.8649,"29,664",0,"363,556",,18:36.3,,,,,5,5,5,5
18:36.4,"363,557",FALSE,FALSE,12.429917,FALSE,0,TRUE,-60.101612,,0,-53.396706,1,85,-151.41664,10.511881,FALSE,0,0,110.54829,0,"56,050,766",85,FALSE,85,0,,-64.771484,12.429917,FALSE,FALSE,TRUE,-98.30058,"29,664",0,"363,557",,18:37.3,,,,,5,5,5,5
18:37.4,"363,558",FALSE,FALSE,12.439903,FALSE,0,TRUE,-90.71718,,0,-54.053066,1,85,-144.85535,10.515658,FALSE,0,0,109.06607,0,"56,050,813",85,FALSE,85,0,,-60.843506,12.439903,FALSE,FALSE,TRUE,-84.6459,"29,664",0,"363,558",,18:38.3,,,,,5,5,5,5
30:55.2,"367,896",FALSE,TRUE,34.969303,FALSE,0,FALSE,199.09143,,0,28.581442,5,85,-256.8688,30.311792,FALSE,0,0,98.038925,0,"56,128,532",85,TRUE,85,0,,-27.28062,34.969303,TRUE,FALSE,FALSE,-57.453754,"63,682",0,"367,896",,30:55.5,,,,,5,5,5,5
30:56.2,"367,897",FALSE,TRUE,34.969955,FALSE,0,FALSE,199.51286,,0,27.907024,5,85,-256.88052,30.314411,FALSE,0,0,97.09582,0,"56,128,533",85,FALSE,85,0,,-27.044146,34.969955,FALSE,FALSE,FALSE,-57.93114,"63,682",0,"367,897",,30:56.5,,,,,5,5,5,5
30:57.2,"367,898",FALSE,TRUE,34.972416,FALSE,0,FALSE,201.15433,,0,25.591412,5,85,-256.91617,30.32371,FALSE,0,0,93.74727,0,"56,128,533",85,FALSE,85,0,,-26.15875,34.972416,FALSE,FALSE,FALSE,-59.76237,"63,682",0,"367,898",,30:57.5,,,,,5,5,5,5
30:58.2,"367,899",FALSE,TRUE,34.97697,FALSE,0,FALSE,204.90791,,0,21.52578,5,85,-257.0165,30.339357,FALSE,0,0,87.56916,0,"56,128,533",85,FALSE,85,0,,-24.34654,34.97697,FALSE,FALSE,FALSE,-63.824955,"63,682",0,"367,899",,30:58.5,,,,,5,5,5,5
30:59.2,"367,900",FALSE,TRUE,34.980793,FALSE,0,FALSE,207.92874,,0,19.16172,5,85,-257.0782,30.35149,FALSE,0,0,83.74701,0,"56,128,533",85,FALSE,85,0,,-23.141745,34.980793,FALSE,FALSE,FALSE,-67.02484,"63,682",0,"367,900",,30:59.5,,,,,5,5,5,5
31:00.2,"367,901",FALSE,TRUE,34.981945,FALSE,0,FALSE,209.43755,,0,18.478832,5,85,-256.90836,30.354979,FALSE,0,0,82.4782,0,"56,128,535",85,FALSE,85,0,,-22.725231,34.981945,FALSE,TRUE,FALSE,-68.70672,"63,682",0,"367,901",,31:00.5,,,,,5,5,5,5
31:01.2,"367,902",FALSE,TRUE,34.98196,FALSE,0,FALSE,209.49913,,0,18.49008,5,85,-256.8743,30.355042,TRUE,0,0,82.468605,0,"56,128,535",85,FALSE,85,0,,-22.723658,34.98196,FALSE,FALSE,FALSE,-68.78916,"61,634",0,"367,902",,31:01.5,,,,,5,5,5,5
31:02.2,"367,903",FALSE,TRUE,34.98209,FALSE,0,FALSE,209.33875,,0,18.654688,5,85,-256.84103,30.355434,TRUE,0,0,82.70395,0,"56,128,535",85,FALSE,85,0,,-22.802662,34.98209,FALSE,FALSE,FALSE,-68.63759,"61,634",0,"367,903",,31:02.5,,,,,5,5,5,5
31:03.2,"367,904",FALSE,TRUE,34.984238,FALSE,0,FALSE,207.19447,,0,20.321226,5,85,-256.6794,30.362011,TRUE,0,0,85.41088,0,"56,128,536",85,FALSE,85,0,,-23.676714,34.984238,FALSE,FALSE,FALSE,-66.435104,"61,634",0,"367,904",,31:03.5,,,,,5,5,5,5
31:04.2,"367,905",FALSE,FALSE,34.98873,FALSE,0,FALSE,203.06903,,0,23.713356,5,85,-256.77423,30.376673,TRUE,0,0,90.84729,0,"56,128,536",85,FALSE,85,0,,-25.33297,34.98873,FALSE,FALSE,FALSE,-61.931847,"61,634",0,"367,905",,31:04.6,,,,,5,5,5,5
31:05.3,"367,906",FALSE,FALSE,34.99305,FALSE,0,FALSE,199.99484,,0,27.279234,5,85,-256.84906,30.392145,TRUE,0,0,96.1855,0,"56,128,536",85,FALSE,85,0,,-26.811014,34.99305,FALSE,FALSE,FALSE,-58.487717,"61,634",0,"367,906",,31:05.6,,,,,5,5,5,5
31:06.3,"367,907",TRUE,FALSE,34.994495,FALSE,0,FALSE,199.16072,,0,28.486704,5,85,-256.86337,30.397715,TRUE,0,0,97.91639,0,"56,128,536",85,FALSE,85,0,,-27.253433,34.994495,FALSE,FALSE,FALSE,-57.53502,"61,634",0,"367,907",,31:06.6,,,,,5,5,5,5
31:07.2,"367,908",FALSE,FALSE,34.994644,FALSE,0,FALSE,199.10593,,0,28.612083,5,85,-256.8536,30.398361,TRUE,0,0,98.063194,0,"56,128,536",85,FALSE,85,0,,-27.28814,34.994644,FALSE,FALSE,FALSE,-57.459824,"61,634",0,"367,908",,31:07.5,,,,,5,5,5,5
31:08.2,"367,909",FALSE,FALSE,34.998695,FALSE,0,FALSE,202.65463,,0,34.732437,5,85,-249.49686,30.401016,TRUE,0,0,99.01941,0,"56,128,561",85,TRUE,85,0,,-25.829853,34.998695,FALSE,FALSE,FALSE,-63.39109,"61,634",0,"367,909",,31:08.5,,,,,5,5,5,5
31:09.2,"367,910",FALSE,FALSE,35.012054,FALSE,0,FALSE,215.75688,,0,57.334007,5,85,-222.35406,30.41001,TRUE,0,0,102.62174,0,"56,128,661",85,FALSE,85,0,,-20.46207,35.012054,TRUE,FALSE,FALSE,-85.202324,"61,634",0,"367,910",,31:09.5,,,,,5,5,5,5
31:10.2,"367,911",FALSE,FALSE,35.027325,FALSE,0,FALSE,227.81914,,0,78.13583,5,85,-197.3685,30.42024,TRUE,0,0,105.93939,0,"56,128,761",85,FALSE,85,0,,-15.522935,35.027325,FALSE,FALSE,FALSE,-105.276024,"61,634",0,"367,911",,31:10.5,,,,,5,5,5,5
31:11.2,"367,912",FALSE,FALSE,35.03658,FALSE,0,FALSE,235.94913,,0,92.15343,5,85,-180.52156,30.426434,TRUE,0,0,108.1676,0,"56,128,836",85,FALSE,85,0,,-12.192847,35.03658,FALSE,FALSE,FALSE,-118.804886,"61,634",0,"367,912",,31:11.5,,,,,5,5,5,5
31:12.2,"367,913",FALSE,FALSE,35.03755,FALSE,0,FALSE,236.70206,,0,93.52103,5,85,-178.77553,30.427086,TRUE,0,0,108.40597,0,"56,128,844",85,FALSE,85,0,,-11.871394,35.03755,FALSE,FALSE,FALSE,-120.098045,"61,634",0,"367,913",,31:12.5,,,,,5,5,5,5
31:13.2,"367,914",FALSE,FALSE,35.047012,FALSE,0,FALSE,231.17563,,0,88.439156,5,85,-177.60374,30.428831,TRUE,0,0,109.03098,0,"56,128,861",85,FALSE,85,0,,-15.25401,35.047012,FALSE,FALSE,FALSE,-112.89745,"61,634",0,"367,914",,31:13.5,,,,,5,5,5,5
31:14.2,"367,915",FALSE,FALSE,35.07853,FALSE,0,FALSE,212.5062,,0,71.28889,5,85,-173.65701,30.434628,TRUE,0,0,111.116684,0,"56,128,932",85,FALSE,85,0,,-26.598627,35.07853,FALSE,TRUE,FALSE,-88.62188,"61,634",0,"367,915",,31:14.5,,,,,5,5,5,5
31:15.2,"367,916",FALSE,FALSE,35.11511,FALSE,0,FALSE,190.83661,,0,51.385807,5,85,-169.07463,30.441317,TRUE,0,0,113.524506,0,"56,129,025",85,FALSE,85,0,,-39.765915,35.11511,FALSE,FALSE,FALSE,-60.44951,"61,634",0,"367,916",,31:15.5,,,,,5,5,5,5
31:16.2,"367,917",TRUE,FALSE,35.151672,FALSE,0,FALSE,166.99434,,0,29.491743,5,85,-164.0328,30.448055,TRUE,0,0,116.197334,0,"56,129,114",85,FALSE,85,0,,-54.245586,35.151672,FALSE,FALSE,FALSE,-29.46168,"61,634",0,"367,917",,31:16.5,,,,,5,5,5,5
31:17.2,"367,918",FALSE,FALSE,35.191895,FALSE,0,FALSE,145.32146,,0,9.587988,5,85,-159.44995,30.455456,TRUE,0,0,118.61507,0,"56,129,183",85,FALSE,85,0,,-67.40908,35.191895,FALSE,FALSE,FALSE,-1.289756,"61,634",0,"367,918",,31:17.5,,,,,5,5,5,5
31:18.3,"367,919",FALSE,FALSE,35.22472,FALSE,0,FALSE,123.79885,,0,-10.177824,5,85,-154.89833,30.461477,TRUE,0,0,121.01499,0,"56,129,261",85,FALSE,85,0,,-80.485695,35.22472,FALSE,FALSE,FALSE,26.690916,"61,634",0,"367,919",,31:18.6,,,,,5,5,5,5
31:19.3,"367,920",FALSE,FALSE,35.250782,FALSE,0,FALSE,109.69892,,0,-23.129063,5,85,-151.91412,30.466255,TRUE,0,0,122.58602,0,"56,129,323",85,FALSE,85,0,,-89.0615,35.250782,FALSE,FALSE,FALSE,45.02353,"61,634",0,"367,920",,31:19.6,,,,,5,5,5,5
31:20.2,"367,921",FALSE,FALSE,35.255135,FALSE,0,FALSE,107.86679,,0,-24.812696,5,85,-151.52686,30.467094,TRUE,0,0,122.80331,0,"56,129,331",85,FALSE,85,0,,-90.18125,35.255135,FALSE,FALSE,FALSE,47.403793,"61,634",0,"367,921",,31:20.6,,,,,5,5,5,5
31:21.2,"367,922",FALSE,FALSE,35.258442,FALSE,0,FALSE,102.992874,,0,-29.059818,5,85,-152.10234,30.473637,TRUE,0,0,120.44821,0,"56,129,345",85,TRUE,85,0,,-88.990906,35.258442,FALSE,FALSE,FALSE,41.38978,"61,634",0,"367,922",,31:21.6,,,,,5,5,5,5
31:22.2,"367,923",FALSE,FALSE,35.271206,FALSE,0,FALSE,84.1373,,0,-45.495445,5,85,-154.33736,30.498861,TRUE,0,0,111.36667,0,"56,129,410",85,FALSE,85,0,,-84.39655,35.271206,TRUE,FALSE,FALSE,18.140324,"61,634",0,"367,923",,31:22.6,,,,,5,5,5,5
31:23.2,"367,924",FALSE,FALSE,35.283447,FALSE,0,FALSE,66.04111,,0,-61.271294,5,85,-156.47672,30.523085,TRUE,0,0,102.64698,0,"56,129,483",85,FALSE,85,0,,-79.98872,35.283447,FALSE,FALSE,FALSE,-4.1759753,"61,634",0,"367,924",,31:23.5,,,,,5,5,5,5
31:24.2,"367,925",FALSE,FALSE,35.288216,FALSE,0,FALSE,59.008327,,0,-67.40425,5,85,-157.30931,30.532507,TRUE,0,0,99.25615,0,"56,129,511",85,FALSE,85,0,,-78.27223,35.288216,FALSE,FALSE,FALSE,-12.845877,"61,634",0,"367,925",,31:24.5,,,,,5,5,5,5
31:25.2,"367,926",FALSE,FALSE,35.28861,FALSE,0,FALSE,57.790707,,0,-67.32833,5,85,-157.20984,30.532658,TRUE,0,0,99.289055,0,"56,129,512",85,FALSE,85,0,,-78.13022,35.28861,FALSE,FALSE,FALSE,-13.323706,"61,634",0,"367,926",,31:25.5,,,,,5,5,5,5
31:26.2,"367,927",FALSE,FALSE,35.294407,FALSE,0,FALSE,40.03825,,0,-65.95864,5,85,-155.46286,30.535332,TRUE,0,0,100.25161,0,"56,129,527",85,FALSE,85,0,,-76.04025,35.294407,FALSE,FALSE,FALSE,-20.020267,"61,634",0,"367,927",,31:26.5,,,,,5,5,5,5
31:27.2,"367,928",FALSE,FALSE,35.30259,FALSE,0,FALSE,12.197839,,0,-63.81301,5,85,-152.74197,30.539015,TRUE,0,0,101.725266,0,"56,129,568",85,FALSE,85,0,,-72.76455,35.30259,FALSE,TRUE,FALSE,-30.530283,"61,634",0,"367,928",,31:27.5,,,,,5,5,5,5
31:28.2,"367,929",FALSE,FALSE,35.311787,FALSE,0,FALSE,-15.971513,,0,-61.642246,5,85,-149.98863,30.543148,TRUE,0,0,103.21471,0,"56,129,630",85,FALSE,85,0,,-69.45333,35.311787,FALSE,FALSE,FALSE,-41.164494,"61,634",0,"367,929",,31:28.5,,,,,5,5,5,5
31:29.2,"367,930",FALSE,FALSE,35.32191,FALSE,0,FALSE,-44.14292,,0,-59.4699,5,85,-147.23756,30.547697,TRUE,0,0,104.70365,0,"56,129,702",85,FALSE,85,0,,-66.136024,35.32191,FALSE,FALSE,FALSE,-51.797375,"61,634",0,"367,930",,31:29.5,,,,,5,5,5,5
31:30.2,"367,931",TRUE,FALSE,35.3302,FALSE,0,FALSE,-72.310295,,0,-57.298878,5,85,-144.48648,30.551432,TRUE,0,0,106.1946,0,"56,129,776",85,FALSE,85,0,,-62.818134,35.3302,FALSE,FALSE,FALSE,-62.42907,"61,634",0,"367,931",,31:30.5,,,,,5,5,5,5
31:31.3,"367,932",FALSE,FALSE,35.338966,FALSE,0,FALSE,-98.429436,,0,-55.285286,5,85,-141.93756,30.555391,TRUE,0,0,107.588,0,"56,129,841",85,TRUE,85,0,,-59.74193,35.338966,FALSE,FALSE,FALSE,-72.291176,"61,634",0,"367,932",,31:31.6,,,,,5,5,5,5
31:32.3,"367,933",FALSE,FALSE,35.343037,FALSE,0,FALSE,-108.99231,,0,-54.46797,5,85,-140.90973,30.557217,TRUE,0,0,108.14736,0,"56,129,864",85,FALSE,85,0,,-58.501785,35.343037,TRUE,FALSE,FALSE,-76.27856,"61,634",0,"367,933",,31:32.6,,,,,5,5,5,5
31:33.3,"367,934",FALSE,FALSE,35.344036,FALSE,0,FALSE,-108.29755,,0,-55.31781,5,85,-142.02557,30.557343,TRUE,0,0,108.17284,0,"56,129,867",85,FALSE,85,0,,-58.16955,35.344036,FALSE,FALSE,FALSE,-76.32371,"61,634",0,"367,934",,31:33.6,,,,,5,5,5,5
31:34.2,"367,935",FALSE,FALSE,35.35333,FALSE,0,FALSE,-97.72065,,0,-64.85485,5,85,-154.78027,30.557796,TRUE,0,0,108.33487,0,"56,129,899",85,FALSE,85,0,,-54.82328,35.35333,FALSE,FALSE,FALSE,-75.59882,"61,634",0,"367,935",,31:34.6,,,,,5,5,5,5
31:35.2,"367,936",FALSE,FALSE,35.373055,FALSE,0,FALSE,-75.27256,,0,-85.09877,5,85,-181.84204,30.558804,TRUE,0,0,108.69701,0,"56,129,960",85,FALSE,85,0,,-47.72231,35.373055,FALSE,FALSE,FALSE,-74.08096,"61,634",0,"367,936",,31:35.6,,,,,5,5,5,5
31:36.2,"367,937",FALSE,FALSE,35.39329,FALSE,0,FALSE,-52.237167,,0,-105.87426,5,85,-209.60786,30.55977,TRUE,0,0,109.04511,0,"56,130,031",85,FALSE,85,0,,-40.43612,35.39329,FALSE,FALSE,FALSE,-72.522095,"61,634",0,"367,937",,31:36.6,,,,,5,5,5,5
31:37.2,"367,938",FALSE,FALSE,35.405376,FALSE,0,FALSE,-38.003624,,0,-118.711754,5,85,-226.77042,30.560408,TRUE,0,0,109.28055,0,"56,130,081",85,FALSE,85,0,,-35.92987,35.405376,FALSE,FALSE,FALSE,-71.55874,"61,634",0,"367,938",,31:37.6,,,,,5,5,5,5
31:38.2,"367,939",FALSE,FALSE,35.406578,FALSE,0,FALSE,-37.141922,,0,-119.48842,5,85,-227.80486,30.560438,TRUE,0,0,109.285164,0,"56,130,084",85,FALSE,85,0,,-35.65322,35.406578,FALSE,FALSE,FALSE,-71.49731,"61,634",0,"367,939",,31:38.6,,,,,5,5,5,5
31:39.2,"367,940",FALSE,FALSE,35.407425,FALSE,0,FALSE,-38.239136,,0,-118.506035,5,85,-226.20062,30.560898,TRUE,0,0,109.07671,0,"56,130,088",85,FALSE,85,0,,-35.26216,35.407425,FALSE,TRUE,FALSE,-73.031456,"61,634",0,"367,940",,31:39.5,,,,,5,5,5,5
31:40.2,"367,941",FALSE,FALSE,35.41207,FALSE,0,FALSE,-41.619488,,0,-115.00809,5,85,-220.74538,30.563442,TRUE,0,0,108.20371,0,"56,130,103",85,FALSE,85,0,,-33.675236,35.41207,FALSE,FALSE,FALSE,-78.091286,"61,634",0,"367,941",,31:40.5,,,,,5,5,5,5
31:41.2,"367,942",TRUE,FALSE,35.42174,FALSE,0,FALSE,-45.753166,,0,-109.110916,5,85,-212.23705,30.568945,TRUE,0,0,106.22253,0,"56,130,135",85,TRUE,85,0,,-30.193298,35.42174,FALSE,FALSE,FALSE,-85.70043,"61,634",0,"367,942",,31:41.5,,,,,5,5,5,5
31:42.2,"367,943",FALSE,FALSE,35.43393,FALSE,0,FALSE,-48.0579,,0,-103.398476,5,85,-204.62172,30.576597,TRUE,0,0,103.159935,0,"56,130,175",85,FALSE,85,0,,-25.349407,35.43393,FALSE,FALSE,FALSE,-92.48966,"61,634",0,"367,943",,31:42.5,,,,,5,5,5,5
31:43.2,"367,944",FALSE,FALSE,35.44666,FALSE,0,FALSE,-48.604748,,0,-99.80342,5,85,-200.16486,30.585594,TRUE,0,0,100.228836,0,"56,130,208",85,FALSE,85,0,,-21.221657,35.44666,TRUE,FALSE,FALSE,-96.56601,"61,634",0,"367,944",,31:43.5,,,,,5,5,5,5
31:44.2,"367,945",FALSE,FALSE,35.45968,FALSE,0,FALSE,-48.3651,,0,-96.23471,5,85,-196.105,30.595907,TRUE,0,0,96.11822,0,"56,130,249",85,FALSE,85,0,,-16.061655,35.45968,FALSE,FALSE,FALSE,-100.359184,"61,634",0,"367,945",,31:44.5,,,,,5,5,5,5
31:45.2,"367,946",FALSE,FALSE,35.47286,FALSE,0,FALSE,-47.73549,,0,-93.713356,5,85,-193.5464,30.60755,TRUE,0,0,92.32508,0,"56,130,282",85,FALSE,85,0,,-11.789793,35.47286,FALSE,FALSE,FALSE,-102.73752,"61,634",0,"367,946",,31:45.6,,,,,5,5,5,5
31:46.3,"367,947",FALSE,FALSE,35.48619,FALSE,0,FALSE,-46.653423,,0,-90.87167,5,85,-191.06921,30.620527,TRUE,0,0,87.154625,0,"56,130,322",85,FALSE,85,0,,-6.50875,35.48619,FALSE,FALSE,FALSE,-104.95036,"61,634",0,"367,947",,31:46.6,,,,,5,5,5,5
31:47.3,"367,948",FALSE,FALSE,35.50244,FALSE,0,FALSE,-45.383358,,0,-88.09094,5,85,-189.09573,30.63808,TRUE,0,0,81.33184,0,"56,130,363",85,FALSE,85,0,,-1.1388202,35.50244,FALSE,FALSE,FALSE,-106.525215,"61,634",0,"367,948",,31:47.6,,,,,5,5,5,5
31:48.2,"367,949",FALSE,FALSE,35.51432,FALSE,0,FALSE,-44.33172,,0,-85.85832,5,85,-187.81111,30.652056,TRUE,0,0,76.30052,0,"56,130,394",85,FALSE,85,0,,3.1366968,35.51432,FALSE,FALSE,FALSE,-107.36438,"61,634",0,"367,949",,31:48.6,,,,,5,5,5,5
31:49.2,"367,950",FALSE,FALSE,35.524166,FALSE,0,FALSE,-43.475838,,0,-83.952515,5,85,-186.9056,30.664427,TRUE,0,0,71.84714,0,"56,130,420",85,FALSE,85,0,,6.682108,35.524166,FALSE,FALSE,FALSE,-107.8203,"61,634",0,"367,950",,31:49.6,,,,,5,5,5,5
31:50.2,"367,951",FALSE,FALSE,35.52688,FALSE,0,FALSE,-43.24311,,0,-83.413704,5,85,-186.67079,30.667953,TRUE,0,0,70.577576,0,"56,130,427",85,FALSE,85,0,,7.657514,35.52688,FALSE,FALSE,FALSE,-107.90349,"61,634",0,"367,951",,31:50.6,,,,,5,5,5,5
31:51.2,"367,952",FALSE,FALSE,35.52707,FALSE,0,FALSE,-43.231266,,0,-83.365746,5,85,-186.6549,30.66824,TRUE,0,0,70.47384,0,"56,130,427",85,FALSE,85,0,,7.7273064,35.52707,FALSE,FALSE,FALSE,-107.9063,"61,634",0,"367,952",,31:51.6,,,,,5,5,5,5
31:52.2,"367,953",FALSE,FALSE,35.527977,FALSE,0,FALSE,-43.33856,,0,-82.64955,5,85,-186.68077,30.67249,TRUE,0,0,68.94424,0,"56,130,428",85,FALSE,85,0,,8.054612,35.527977,FALSE,FALSE,FALSE,-107.06196,"61,634",0,"367,953",,31:52.6,,,,,5,5,5,5
31:53.2,"367,954",FALSE,FALSE,35.53118,FALSE,0,FALSE,-43.772346,,0,-80.07152,5,85,-186.77025,30.686323,TRUE,0,0,63.306786,0,"56,130,430",85,FALSE,85,0,,9.37337,35.53118,TRUE,TRUE,FALSE,-104.06147,"61,634",0,"367,954",,31:53.6,,,,,5,5,5,5
31:54.2,"367,955",FALSE,FALSE,35.536037,FALSE,0,FALSE,-44.32187,,0,-77.50933,5,85,-186.8467,30.704441,TRUE,0,0,57.44068,0,"56,130,432",85,TRUE,85,0,,10.955854,35.536037,FALSE,FALSE,FALSE,-101.043655,"61,634",0,"367,955",,31:54.6,,,,,5,5,5,5
31:55.2,"367,956",TRUE,FALSE,35.539036,FALSE,0,FALSE,-44.73562,,0,-75.89678,5,85,-186.88504,30.714535,TRUE,0,0,53.617554,0,"56,130,432",85,FALSE,85,0,,12.084899,35.539036,FALSE,FALSE,FALSE,-99.11532,"61,634",0,"367,956",,31:55.5,,,,,5,5,5,5
31:56.2,"367,957",FALSE,FALSE,35.53958,FALSE,0,FALSE,-44.78586,,0,-75.70301,5,85,-186.88899,30.716373,FALSE,0,0,53.14529,0,"56,130,432",85,FALSE,85,0,,12.233154,35.53958,FALSE,FALSE,FALSE,-98.88336,"61,635",0,"367,957",,31:56.5,,,,,5,5,5,5
31:57.2,"367,958",FALSE,FALSE,35.53958,FALSE,0,FALSE,-44.78512,,0,-75.70404,5,85,-186.88899,30.716383,FALSE,0,0,53.148724,0,"56,130,432",85,FALSE,85,0,,12.233647,35.53958,FALSE,FALSE,FALSE,-98.885284,"61,635",0,"367,958",,31:57.5,,,,,5,5,5,5
31:58.2,"367,959",FALSE,FALSE,35.54048,FALSE,0,FALSE,-44.663746,,0,-76.15274,5,85,-186.88641,30.719358,FALSE,0,0,54.22051,0,"56,130,432",85,FALSE,85,0,,11.907735,35.54048,FALSE,FALSE,FALSE,-99.4241,"61,635",0,"367,959",,31:58.5,,,,,5,5,5,5
31:59.2,"367,960",FALSE,FALSE,35.543934,FALSE,0,FALSE,-44.15662,,0,-78.228485,5,85,-186.81598,30.73117,FALSE,0,0,59.110035,0,"56,130,433",85,FALSE,85,0,,10.487965,35.543934,FALSE,FALSE,FALSE,-101.89229,"61,635",0,"367,960",,31:59.5,,,,,5,5,5,5
32:00.2,"367,961",FALSE,FALSE,35.548702,FALSE,0,FALSE,-43.581314,,0,-81.113686,5,85,-186.72897,30.74937,FALSE,0,0,65.61952,0,"56,130,435",85,FALSE,85,0,,8.808039,35.548702,FALSE,FALSE,FALSE,-105.2781,"61,635",0,"367,961",,32:00.6,,,,,5,5,5,5
32:01.3,"367,962",FALSE,FALSE,35.551495,FALSE,0,FALSE,-43.28225,,0,-82.993286,5,85,-186.6703,30.761658,FALSE,0,0,69.684525,0,"56,130,436",85,FALSE,85,0,,7.889477,35.551495,FALSE,FALSE,FALSE,-107.459854,"61,635",0,"367,962",,32:01.6,,,,,5,5,5,5
32:02.3,"367,963",FALSE,FALSE,35.55211,FALSE,0,FALSE,-43.23082,,0,-83.38247,5,85,-186.65717,30.764578,FALSE,0,0,70.49918,0,"56,130,436",85,FALSE,85,0,,7.721892,35.55211,FALSE,FALSE,FALSE,-107.91,"61,635",0,"367,963",,32:02.6,,,,,5,5,5,5
32:03.2,"367,964",FALSE,FALSE,35.559517,FALSE,0,FALSE,-46.919662,,0,-81.76509,5,85,-184.10594,30.7688,FALSE,0,0,72.59111,0,"56,130,463",85,FALSE,85,0,,4.0337086,35.559517,FALSE,FALSE,FALSE,-106.146416,"61,635",0,"367,964",,32:03.6,,,,,5,5,5,5
32:04.2,"367,965",FALSE,FALSE,35.612053,FALSE,0,FALSE,-64.76909,,0,-73.94567,5,85,-171.7282,30.798693,FALSE,0,0,82.7792,0,"56,130,646",85,FALSE,85,0,,-13.855447,35.612053,TRUE,FALSE,FALSE,-97.626915,"61,635",0,"367,965",,32:04.6,,,,,5,5,5,5
